doi,id,linkout
10.1177/1532673X8701500107,pub.1024425139,
10.2105/AJPH.85.7.957,pub.1068875569,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.85.7.957
10.1023/B:JOST.0000006303.63545.0F,pub.1011097564,
10.1007/BF02268194,pub.1008397067,
10.2105/AJPH.87.1.62,pub.1068876058,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.87.1.62
10.1177/1476718X18775761,pub.1104183195,
10.1016/S0277-9536(02)00065-5,pub.1014567072,
10.1007/BF01324970,pub.1048782814,
10.1016/0895-4356(90)90222-B,pub.1001342007,
10.1093/GERONB/58.6.S347,pub.1019600898,https://academic.oup.com/psychsocgerontology/article-pdf/58/6/S347/9908991/S347.pdf
10.1016/S1054-139X(02)00457-3,pub.1046110138,
10.1007/BF02142467,pub.1027233118,https://digitalcommons.butler.edu/cgi/viewcontent.cgi?article=1461&context=facsch_papers
10.3982/QE2,pub.1002279915,https://doi.org/10.3982/qe2
10.1177/0044118X8001100303,pub.1052219581,
10.1177/0192513X03255464,pub.1019887421,
10.1177/0044118X10379736,pub.1051495259,
10.1177/0193841X08328126,pub.1063768227,
10.1214/07-AOAS126,pub.1018922046,https://doi.org/10.1214/07-aoas126
10.1002/1520-6629(198804)16:2<161::AID-JCOP2290160207>3.0.CO;2-Q,pub.1036829699,
10.1080/0735648X.1996.9721550,pub.1026860943,
10.1177/0193841X02026004004,pub.1063768036,
10.1093/GERONB/59.6.S343,pub.1002504359,https://academic.oup.com/psychsocgerontology/article-pdf/59/6/S343/1588824/S343.pdf
10.1097/HTR.0000000000000703,pub.1139010210,
10.1093/GERONB/50B.1.S35,pub.1059623465,
10.1016/S0029-7844(03)00666-5,pub.1054596565,
10.1300/J002V39N01_04,pub.1017781060,
10.2105/AJPH.78.11.1446,pub.1068872238,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.78.11.1446
10.1093/GERONB/52B.5.S240,pub.1043940993,https://academic.oup.com/psychsocgerontology/article-pdf/52B/5/S240/1752499/52B-5-S240.pdf
10.1300/J087V35N03_08,pub.1011321140,
10.2105/AJPH.2009.173468,pub.1068844690,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2837451
10.1161/CIRCOUTCOMES.109.869727,pub.1026148696,https://www.ahajournals.org/doi/pdf/10.1161/CIRCOUTCOMES.109.869727
10.1023/A:1006441904583,pub.1021017236,
10.1017/S0954579418001633,pub.1112087265,http://europepmc.org/articles/pmc6467499?pdf=render
10.1017/S0007123497210215,pub.1054775836,
10.1023/A:1011164707774,pub.1004747244,
10.1016/S1047-2797(03)00008-5,pub.1022100070,
10.1007/BF02354378,pub.1005314166,
10.1093/GERONB/60.5.P242,pub.1039704668,https://academic.oup.com/psychsocgerontology/article-pdf/60/5/P242/1573699/P242.pdf
10.1007/BF02221121,pub.1005024538,
10.1016/S0749-3797(98)00063-4,pub.1016236911,
10.2190/LJWU-FXTM-TEXG-WK4G,pub.1069276165,
10.1097/PHH.0B013E3181BE0031,pub.1040090523,
10.1016/S0899-3289(94)90535-5,pub.1013247133,
10.1515/IJAMH.2008.20.2.223,pub.1032279764,
10.1097/JCP.0B013E3182901142,pub.1033056603,
10.2105/AJPH.85.10.1384,pub.1068875304,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.85.10.1384
10.1097/OPX.0B013E318255DA45,pub.1031043016,
10.2215/CJN.06460710,pub.1017913473,https://cjasn.asnjournals.org/content/6/6/1427.full.pdf
10.1177/0044118X91022004001,pub.1051183268,
10.1177/0192513X02238520,pub.1053795304,
10.1017/S0003055403000534,pub.1052250699,http://eppam.weebly.com/uploads/5/5/6/2/5562069/10.1.1.15.4031.pdf
10.1111/J.1943-278X.2012.00081.X,pub.1028715390,
10.1017/S0145553200023269,pub.1010126391,
10.2105/AJPH.73.2.140,pub.1068870640,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.73.2.140
10.5993/AJHB.45.3.12,pub.1137483856,https://doi.org/10.5993/ajhb.45.3.12
10.2105/AJPH.78.10.1326,pub.1068872206,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.78.10.1326
10.3138/CRAS-023-04-03,pub.1071001206,
10.1093/GERONA/54.6.B247,pub.1001909805,https://academic.oup.com/biomedgerontology/article-pdf/54/6/B247/2031626/10411010.pdf
10.4088/JCP.V68N0413,pub.1072209809,http://europepmc.org/articles/pmc2774123?pdf=render
10.1016/S1047-2797(97)00122-1,pub.1003340709,
10.1093/GERONB/63.5.S269,pub.1041515500,https://academic.oup.com/psychsocgerontology/article-pdf/63/5/S269/1596694/S269.pdf
10.2105/AJPH.2005.074542,pub.1068843124,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1781401
10.1080/0735648X.2020.1717584,pub.1124461869,
10.1023/A:1021941816102,pub.1039320069,
10.1300/J134V03N01_03,pub.1036661954,
10.1016/S1054-139X(01)00375-5,pub.1020484511,
10.1017/S0033291717000290,pub.1083841475,http://europepmc.org/articles/pmc5706656?pdf=render
10.1177/1532673X7900700208,pub.1028309321,
10.1300/J018V29N04_01,pub.1021705703,
10.1016/0261-3794(91)90021-J,pub.1029650544,
10.1007/BF01066528,pub.1040446857,
10.1111/J.1468-232X.1980.TB01084.X,pub.1030029407,
10.1016/S0149-2918(98)80069-6,pub.1025605950,
10.1093/GERONA/59.7.M762,pub.1052529766,https://academic.oup.com/biomedgerontology/article-pdf/59/7/M762/1575068/M762.pdf
10.1079/PHN2001290,pub.1042763792,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/6228807AB394233022BFDF08F36DB386/S1368980002000241a.pdf/div-class-title-a-new-stage-of-the-nutrition-transition-in-china-div.pdf
10.1080/1478601X.2015.1129088,pub.1103435559,
10.1177/0306624X07304157,pub.1028127172,
10.1177/1532673X08328674,pub.1050077744,
10.1016/S0927-5371(99)00011-1,pub.1028747843,
10.1081/ADA-120002978,pub.1004711611,http://europepmc.org/articles/pmc3070427?pdf=render
10.1017/S1041610211000251,pub.1052974659,
10.1016/S0013-9351(87)80230-X,pub.1042629277,
10.1097/OLQ.0B013E31829529CF,pub.1034399700,http://europepmc.org/articles/pmc3752095?pdf=render
10.5858/ARPA.2014-0559-OA,pub.1028564137,http://www.archivesofpathology.org/doi/pdf/10.5858/arpa.2014-0559-OA
10.1177/0044118X14521222,pub.1019829029,
10.1017/S1049096517002384,pub.1103155538,
10.1300/J079V25N04_02,pub.1045018776,
10.2105/AJPH.86.11.1607,pub.1068875741,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.86.11.1607
10.1017/S0022050700017484,pub.1028467950,
10.1007/BF01067188,pub.1011321126,
10.1177/0192513X94015002002,pub.1053808402,
10.1007/BF02221139,pub.1032843404,
10.1016/S0140-6736(73)92196-X,pub.1002706065,http://deepblue.lib.umich.edu/bitstream/2027.42/33917/1/0000183.pdf
10.2105/AJPH.2009.179424,pub.1068844786,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2920985
10.1002/(SICI)1097-0258(19991215)18:23<3189::AID-SIM309>3.0.CO;2-C,pub.1012614252,
10.5465/AMBPP.2021.10115ABSTRACT,pub.1139959310,
10.1093/GERONB/55.3.S173,pub.1053110295,https://academic.oup.com/psychsocgerontology/article-pdf/55/3/S173/9908807/S173.pdf
10.1016/S0090-5720(80)80001-5,pub.1049185984,
10.2105/AJPH.2014.301945,pub.1068847171,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4318323
10.1037/0021-843X.113.4.582,pub.1045666408,
10.1023/A:1005961111419,pub.1004921161,
10.1007/BF00991409,pub.1041849571,
10.1007/BF00990483,pub.1023818667,
10.1016/S0272-7757(99)00023-0,pub.1019715287,
10.1186/1747-597X-3-19,pub.1016416544,https://substanceabusepolicy.biomedcentral.com/track/pdf/10.1186/1747-597X-3-19
10.2105/AJPH.79.1.27,pub.1068872536,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.79.1.27
10.1300/J074V12N03_03,pub.1026188785,
10.1016/S0277-9536(01)00175-7,pub.1038864333,
10.1016/0022-3956(94)00044-R,pub.1036636311,
10.1056/NEJMSA1607538,pub.1074210519,http://europepmc.org/articles/pmc5317035?pdf=render
10.1017/S0033291707000736,pub.1054056752,http://europepmc.org/articles/pmc2563431?pdf=render
10.1016/S0927-5371(99)00014-7,pub.1026228278,
10.1016/S0149-2918(99)80024-1,pub.1029551921,
10.1016/S1040-2608(06)11010-2,pub.1004780839,
10.1016/S0190-7409(01)00144-X,pub.1014783814,
10.1177/0044118X18760646,pub.1101304562,
10.1080/0735648X.1992.9721469,pub.1029434280,
10.1016/0049-089X(83)90010-8,pub.1027182357,
10.1007/BF02885737,pub.1021655384,
10.1093/GERONB/50B.2.S101,pub.1059623476,
10.2105/AJPH.90.10.1582,pub.1068877609,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.90.10.1582
10.4054/DEMRES.2003.S1.3,pub.1072176420,https://www.demographic-research.org/special/1/3/s1-3.pdf
10.1016/S2468-2667(16)30005-6,pub.1006190620,https://doi.org/10.1016/s2468-2667(16)30005-6
10.1023/A:1020815410339,pub.1050450264,
10.2105/AJPH.77.8.967,pub.1068872119,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.77.8.967
10.1007/BF02234666,pub.1054501214,
10.1007/BF02693241,pub.1037296038,
10.1016/S0261-3794(01)00020-8,pub.1043619446,
10.1016/0887-6185(93)90018-G,pub.1020431499,
10.1017/S0007123400002544,pub.1012398327,
10.1016/S0169-2070(03)00092-X,pub.1033650834,
10.1023/A:1007749008635,pub.1028930004,
10.1037/0022-006X.75.5.785,pub.1036489201,http://europepmc.org/articles/pmc2676845?pdf=render
10.2105/AJPH.88.8.1208,pub.1068876835,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.88.8.1208
10.1177/1532673X01029002003,pub.1036944277,http://www.jkarp.com/pdf/apr_2001.pdf
10.1023/B:CRIT.0000040257.84183.E5,pub.1002635948,
10.1097/NMD.0000000000000135,pub.1006779004,
10.1093/GERONB/60.SPECIAL_ISSUE_2.S109,pub.1042627758,http://europepmc.org/articles/pmc3150525?pdf=render
10.2190/AG.69.3.B,pub.1053769042,
10.1161/JAHA.119.012317,pub.1116677116,https://www.ahajournals.org/doi/reader/10.1161/JAHA.119.012317
10.1016/S1054-139X(98)00080-9,pub.1019335061,
10.1017/S204579601800001X,pub.1100724307,http://europepmc.org/articles/pmc6998970?pdf=render
10.1023/A:1025637122877,pub.1024605791,
10.1007/BF02049899,pub.1003338274,
10.1177/1532673X8401200203,pub.1052593019,
10.1007/BF00992922,pub.1031725976,
10.1097/01.SMJ.0000118901.22061.EE,pub.1076830611,
10.1177/1532673X12464546,pub.1032062979,
10.2105/AJPH.91.4.642,pub.1068878185,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.91.4.642
10.2105/AJPH.2011.300497,pub.1068845635,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3482023
10.1111/J.1749-124X.2012.01301.X,pub.1040667272,
10.1177/0044118X20938416,pub.1129114375,
10.1097/FCH.0000000000000280,pub.1131796886,
10.1016/S0376-8716(00)00162-9,pub.1009183310,
10.2105/AJPH.74.1.35,pub.1068870824,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.74.1.35
10.1177/1532673X9402200106,pub.1020324963,
10.2105/AJPH.87.10.1626,pub.1068876075,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.87.10.1626
10.1177/0192513X17710775,pub.1085796319,
10.1097/ADM.0B013E318125088F,pub.1016954030,
10.1016/S0306-4530(00)00057-3,pub.1017745442,
10.1016/0049-089X(84)90013-9,pub.1015211009,
10.1093/GERONB/63.4.S248,pub.1050101131,https://academic.oup.com/psychsocgerontology/article-pdf/63/4/S248/1562323/S248.pdf
10.1017/S0954579409990319,pub.1016608260,http://europepmc.org/articles/pmc4520547?pdf=render
10.1080/1057610X.2018.1492819,pub.1107346499,https://www.tandfonline.com/doi/pdf/10.1080/1057610X.2018.1492819?needAccess=true
10.1016/0149-7189(91)90004-Z,pub.1044395293,
10.1080/1478601X.2018.1492919,pub.1105176421,https://scholarworks.bgsu.edu/cgi/viewcontent.cgi?article=1092&context=crim_just_pub
10.2105/AJPH.79.8.987,pub.1068872868,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.79.8.987
10.1016/0304-422X(92)90008-Q,pub.1028036801,
10.1177/0306624X12469861,pub.1002546187,
10.1023/A:1026266205885,pub.1027694322,
10.1108/PIJPSM-07-2016-0111,pub.1084201905,
10.1093/GERONA/52A.1.M19,pub.1031631787,https://academic.oup.com/biomedgerontology/article-pdf/52A/1/M19/1460015/52A-1-M19.pdf
10.5435/JAAOS-D-17-00041,pub.1105939956,
10.1023/A:1025614806194,pub.1002595216,
10.2747/1060-586X.24.3.185,pub.1028162802,
10.1097/OLQ.0B013E31816B3219,pub.1042536365,
10.1017/S0144686X09990766,pub.1053893083,http://europepmc.org/articles/pmc2885810?pdf=render
10.2105/AJPH.74.12.1331,pub.1068870904,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.74.12.1331
10.1300/J222V02N03_03,pub.1037338905,
10.1017/S0954579414001394,pub.1031861481,
10.1177/1532673X9802600301,pub.1049616529,
10.1212/WNL.0B013E318259E1DE,pub.1064356992,http://europepmc.org/articles/pmc3369505?pdf=render
10.2105/AJPH.2011.300387,pub.1068845525,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3490567
10.4088/JCP.16M11357,pub.1090648848,
10.1016/S0047-2352(01)00139-8,pub.1011774590,
10.1016/S2542-5196(18)30264-X,pub.1111408170,http://www.thelancet.com/article/S254251961830264X/pdf
10.1016/0049-089X(92)90001-W,pub.1017354977,
10.1016/0049-089X(81)90017-X,pub.1017448313,
10.2105/AJPH.2013.301450,pub.1068846637,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3910042
10.1016/S0261-3794(98)00026-2,pub.1020748327,
10.1177/0192513X13504920,pub.1042814656,
10.1016/S0047-2727(03)00066-5,pub.1052759315,
10.1115/IMECE2019-11432,pub.1124246003,
10.1097/JGP.0B013E318157CAEC,pub.1033374835,
10.1111/J.1467-842X.1997.TB01675.X,pub.1050508879,
10.3200/JACH.57.2.211-220,pub.1003773942,
10.1007/BF01066589,pub.1026454274,
10.1023/A:1024943421055,pub.1027250653,
10.1016/S0001-4575(02)00110-0,pub.1036472596,
10.1111/J.1467-789X.2010.00769.X,pub.1004367728,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1467-789X.2010.00769.x
10.1017/S0950268815002745,pub.1053875414,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/2C3843979ECB47FD1BBEDA652EE72EC1/S0950268815002745a.pdf/div-class-title-deaths-from-necrotizing-fasciitis-in-the-united-states-2003-2013-div.pdf
10.1097/01.JAC.0000314707.88160.9C,pub.1023870710,
10.1007/BF01115214,pub.1018821610,
10.1177/1532673X8901700106,pub.1020763092,
10.1177/1532673X8000800301,pub.1053015841,
10.1158/1055-9965.EPI-13-0381,pub.1025018285,http://europepmc.org/articles/pmc4026170?pdf=render
10.1177/1532673X02030003004,pub.1015079212,
10.1023/A:1006870409021,pub.1026998536,
10.1017/S0021932000006805,pub.1053926515,
10.1017/S0954579419000750,pub.1119961245,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6987003
10.1177/1532673X9802600404,pub.1016160852,
10.1023/A:1022086732709,pub.1017795356,
10.1016/S0022-510X(97)05371-9,pub.1009799280,
10.1017/S0033291797005205,pub.1053862417,
10.1016/S0047-2727(00)00118-3,pub.1032729010,https://ageconsearch.umn.edu/record/94525/files/early%20childhood%20nutrition%20and%20academic%20achievement.pdf
10.1017/S1743923X14000592,pub.1054943763,
10.1016/S1570-677X(02)00009-6,pub.1050492490,
10.2105/AJPH.2006.087197,pub.1068843340,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1716237
10.2105/AJPH.2012.300742,pub.1068845921,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3478001
10.1097/PSY.0000000000000842,pub.1129541583,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7484217
10.1017/S0144686X11000420,pub.1053920814,https://surface.syr.edu/cgi/viewcontent.cgi?article=1013&context=researchcenter
10.2105/AJPH.88.6.973,pub.1068876784,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.88.6.973
10.1016/S0029-7844(02)02199-3,pub.1054595703,
10.1016/S0006-3207(02)00127-1,pub.1031282825,
10.1177/1532673X03260834,pub.1008528938,
10.1007/BF00846546,pub.1049312702,
10.1177/0192513X02250099,pub.1053790902,
10.7758/RSF.2016.2.3.02,pub.1090546216,https://doi.org/10.7758/rsf.2016.2.3.02
10.1177/1532673X9602400302,pub.1010700517,
10.1017/S1368980009990279,pub.1004315794,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/76081AED594DCC266FB83D629E48E9EE/S1368980009990279a.pdf/div-class-title-association-between-vitamin-b-span-class-sub-12-span-containing-supplement-consumption-and-prevalence-of-biochemically-defined-b-span-class-sub-12-span-deficiency-in-adults-in-nhanes-iii-third-national-health-and-nutrition-examination-survey-div.pdf
10.1007/BF00124802,pub.1026803779,
10.2105/AJPH.2014.301904,pub.1068847132,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4103215
10.1300/J012V16N04_05,pub.1025083164,
10.1179/2045772312Y.0000000063,pub.1040823020,http://europepmc.org/articles/pmc3522897?pdf=render
10.1017/S0033291715003001,pub.1053961998,https://eprints.kingston.ac.uk/id/eprint/33992/1/Theobald-D-33992-AAM.pdf
10.1016/S0895-4356(99)00149-3,pub.1016993348,
10.1007/BF00973717,pub.1030358887,
10.1080/0735648X.2005.9721637,pub.1050356033,
10.2105/AJPH.92.2.198,pub.1068878535,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1447042
10.1016/S0002-8703(02)94787-3,pub.1021069847,
10.1007/BF00128816,pub.1035485233,
10.1093/GERONB/54B.4.S207,pub.1025257648,https://academic.oup.com/psychsocgerontology/article-pdf/54B/4/S207/2038458/54B-4-S207.pdf
10.1007/BF00127054,pub.1046265404,
10.1007/BF01537182,pub.1010086995,
10.1017/S0954579411000769,pub.1039973782,
10.1023/A:1021824624892,pub.1010647916,
10.1016/S0176-2680(98)00006-8,pub.1035467310,
10.1197/JAMIA.M2955,pub.1017371694,https://academic.oup.com/jamia/article-pdf/16/2/179/2833419/16-2-179.pdf
10.1016/S0376-8716(99)00078-2,pub.1021565999,
10.1177/0192513X17699027,pub.1084242885,https://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1599&context=sociologyfacpub
10.1097/PSY.0B013E31828B37BE,pub.1009814417,
10.1111/0162-895X.00120,pub.1043997359,
10.2105/AJPH.87.9.1507,pub.1068876459,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.87.9.1507
10.1177/0193841X9902300304,pub.1063769264,
10.1023/A:1024064214054,pub.1022166762,
10.1017/S0147547900006207,pub.1012488729,
10.1093/GERONB/53B.2.P86,pub.1018908902,https://academic.oup.com/psychsocgerontology/article-pdf/53B/2/P86/1707572/53B-2-P86.pdf
10.2105/AJPH.79.6.727,pub.1068872787,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.79.6.727
10.1007/BF01112729,pub.1007775049,
10.1007/BF02806712,pub.1040329061,
10.1177/0272989X10378700,pub.1007153093,
10.1056/NEJMSR0807717,pub.1006293543,
10.7205/MILMED-D-16-00270,pub.1084481482,http://europepmc.org/articles/pmc5459305?pdf=render
10.1016/0022-4375(83)90004-X,pub.1042285721,
10.1017/S0954579415000486,pub.1015215821,
10.1093/GERONB/54B.1.S3,pub.1022153186,https://academic.oup.com/psychsocgerontology/article-pdf/54B/1/S3/1599655/54B-1-S3.pdf
10.1891/0886-6708.VV-D-16-00004,pub.1079404574,
10.1016/S0140-6736(02)08092-3,pub.1011542357,
10.1177/0192513X07311949,pub.1053988445,
10.1016/S0165-1765(99)00084-1,pub.1035415344,
10.2105/AJPH.89.5.666,pub.1068877115,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.89.5.666
10.1017/S0020589310000655,pub.1023971897,http://eprints.maynoothuniversity.ie/2979/1/ICLQ_Art_Flanagan.pdf
10.1017/S1468109904001392,pub.1038860281,
10.1504/GBER.2018.092767,pub.1105246212,https://www.preprints.org/manuscript/201803.0087/v1/download
10.1097/PHH.0000000000000744,pub.1101401467,
10.1177/1532673X99027004005,pub.1023368322,
10.1161/HYPERTENSIONAHA.113.02356,pub.1014097180,https://www.ahajournals.org/doi/pdf/10.1161/HYPERTENSIONAHA.113.02356
10.1097/AOG.0B013E31816386CE,pub.1023657289,http://europepmc.org/articles/pmc3598598?pdf=render
10.1017/S0022050716000966,pub.1053919627,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/C88414EF203ACAFAF4E3D099CB916B60/S0022050716000966a.pdf/div-class-title-patronage-politics-and-the-development-of-the-welfare-state-confederate-pensions-in-the-american-south-div.pdf
10.2105/AJPH.2008.154971,pub.1068844416,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804639
10.1097/EDE.0000000000000507,pub.1052430781,
10.1023/A:1022137920532,pub.1002896367,
10.1016/S0272-7757(98)00044-2,pub.1036924807,
10.1080/1057610X.2019.1585628,pub.1113124007,
10.1177/1532673X7800600407,pub.1030341598,
10.1097/GME.0000000000001706,pub.1133743813,
10.1080/1369183X.2017.1320940,pub.1085481770,https://www.tandfonline.com/doi/pdf/10.1080/1369183X.2017.1320940?needAccess=true
10.1002/(SICI)1097-0258(19960229)15:4<361::AID-SIM168>3.0.CO;2-4,pub.1037104179,
10.1108/EUM0000000006133,pub.1004734342,
10.1002/J.2164-585X.1973.TB00041.X,pub.1013206863,
10.1891/0886-6708.VV-D-12-00141R1,pub.1005716452,https://mdsoar.org/bitstream/11603/5430/3/VV_Richards%20et%20al.%202014.pdf
10.1177/1532673X9502300301,pub.1003909323,
10.1300/J012V10N04_04,pub.1026766235,
10.1023/A:1025666923033,pub.1048348858,
10.1016/0166-0462(93)90004-X,pub.1029898172,
10.1523/JNEUROSCI.1637-20.2021,pub.1136592816,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8055079
10.1002/(SICI)1099-1255(199703)12:2<133::AID-JAE433>3.0.CO;2-H,pub.1007822601,http://www.levyinstitute.org/pubs/wp136.pdf
10.1161/HYPERTENSIONAHA.111.175984,pub.1040052486,https://www.ahajournals.org/doi/pdf/10.1161/HYPERTENSIONAHA.111.175984
10.2105/AJPH.2004.053306,pub.1068842701,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1470566
10.1300/J014V17N01_04,pub.1043603839,
10.1177/1532673X8701500101,pub.1035404250,
10.1080/1060586X.2019.1663047,pub.1122014649,
10.1097/SAP.0000000000002856,pub.1138690907,
10.1007/BF00728405,pub.1039026631,
10.7326/M13-1133,pub.1073742116,http://europepmc.org/articles/pmc4562398?pdf=render
10.1093/GERONB/55.5.S288,pub.1037934602,https://academic.oup.com/psychsocgerontology/article-pdf/55/5/S288/9908831/S288.pdf
10.1097/PHH.0000000000000564,pub.1084603455,
10.1017/S0003055403000510,pub.1021801247,
10.1161/HYPERTENSIONAHA.117.10542,pub.1103281969,https://www.ahajournals.org/doi/pdf/10.1161/HYPERTENSIONAHA.117.10542
10.1177/0193841X9501900601,pub.1063769141,
10.1080/0965156X.2012.718570,pub.1001894065,
10.1007/BF00989380,pub.1031703227,
10.1007/BF02299007,pub.1043542850,
10.1161/01.CIR.33.6.911,pub.1049552935,https://www.ahajournals.org/doi/pdf/10.1161/01.CIR.33.6.911
10.1056/NEJMSA011250,pub.1005266434,
10.1093/GERONB/52B.5.S279,pub.1013859788,https://academic.oup.com/psychsocgerontology/article-pdf/52B/5/S279/1752529/52B-5-S279.pdf
10.1161/CIRCOUTCOMES.116.003160,pub.1083858991,https://www.ahajournals.org/doi/pdf/10.1161/CIRCOUTCOMES.116.003160
10.1017/S0954579408000308,pub.1050633016,
10.1161/HYPERTENSIONAHA.110.162255,pub.1001665354,https://www.ahajournals.org/doi/pdf/10.1161/HYPERTENSIONAHA.110.162255
10.1177/1532673X8100900206,pub.1028468019,
10.2105/AJPH.87.1.96,pub.1068876065,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.87.1.96
10.1037/0893-164X.11.4.230,pub.1043931461,
10.1016/0304-405X(91)90015-C,pub.1028838221,http://scholar.harvard.edu/files/mankiw/files/consumption_of_stockholders.pdf
10.1111/J.1475-682X.2004.00104.X,pub.1006686346,
10.1023/A:1022641916705,pub.1000001139,
10.1037/0021-843X.108.4.674,pub.1003422599,
10.1177/1532673X7800600402,pub.1045186466,
10.1080/1067828X.2015.1103346,pub.1007838089,http://europepmc.org/articles/pmc5710832?pdf=render
10.1007/BF02685767,pub.1040224081,https://www.ideals.illinois.edu/bitstream/2142/29028/1/deregulationlabo1688hend.pdf
10.3102/0013189X10369172,pub.1002026915,
10.1016/S0895-4356(00)00343-7,pub.1007947767,
10.2105/AJPH.2015.302941,pub.1068848120,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4758869
10.1016/0190-7409(95)00006-X,pub.1015344740,http://www.irp.wisc.edu/publications/dps/pdfs/dp104494.pdf
10.1017/S0007123400004518,pub.1045789764,
10.1111/1467-923X.00397,pub.1052264689,
10.1177/1081180X04265976,pub.1063971238,
10.1161/CIRC.141.SUPPL_1.P558,pub.1125361222,
10.1016/0924-977X(95)90262-C,pub.1033262691,
10.1007/BF01674233,pub.1017442409,
10.1016/S0890-4065(98)90026-3,pub.1041423158,
10.1017/S0144686X07006654,pub.1053812864,
10.7758/RSF.2016.2.3.11,pub.1090546225,https://doi.org/10.7758/rsf.2016.2.3.11
10.1037/0022-006X.55.3.284,pub.1050088470,
10.1300/J029V05N03_02,pub.1025125629,
10.1023/A:1024961026078,pub.1041604949,
10.1080/1369183X.2017.1394178,pub.1092429884,http://europepmc.org/articles/pmc6481943?pdf=render
10.1331/JAPHA.2011.10125,pub.1012135462,
10.1016/S0002-8223(95)00048-8,pub.1027925211,
10.1016/S0749-3797(99)00105-1,pub.1015653534,
10.1111/J.0887-378X.2005.00336.X,pub.1037108419,http://europepmc.org/articles/pmc2690384?pdf=render
10.1016/S0002-9343(98)00242-3,pub.1034245601,
10.1016/S0378-3758(97)00075-X,pub.1033629231,
10.1177/0044118X211007175,pub.1136934273,
10.2105/AJPH.2007.115931,pub.1068843741,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2374818
10.1017/S0003055405051452,pub.1054754809,https://repository.upenn.edu/cgi/viewcontent.cgi?article=1123&context=asc_papers
10.1037/0022-006X.70.4.998,pub.1011057963,
10.1079/PHN2000114,pub.1024471488,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/B40D4C0664B03D56A62E8EA9A7DC012A/S1368980001000738a.pdf/div-class-title-dietary-intake-and-nutritional-status-of-us-adult-marijuana-users-results-from-the-third-national-health-and-nutrition-examination-survey-div.pdf
10.2105/AJPH.89.5.662,pub.1068877114,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.89.5.662
10.1177/0192513X16653431,pub.1053783544,
10.3368/JHR.XLII.3.489,pub.1071225366,
10.2105/AJPH.89.3.391,pub.1068877052,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.89.3.391
10.1016/S1053-5357(00)00090-1,pub.1039932342,
10.1016/S1530-3535(00)80010-2,pub.1090145980,
10.1016/S0304-3878(00)00114-0,pub.1042806151,
10.1097/HCM.0000000000000128,pub.1028954652,
10.1016/S0895-4356(00)00296-1,pub.1011389771,
10.1017/S0738248017000396,pub.1091807189,
10.1177/1532673X7500300303,pub.1038996864,https://shareok.org/bitstream/11244/25406/1/10.1177.1532673x7500300303.pdf
10.1017/S1468109905001945,pub.1054935479,
